 Format                 IAGA-2002                                    |
 Source of Data         Geological Survey of Canada (GSC)            |
 Station Name           St Johns                                     |
 IAGA CODE              STJ                                          |
 Geodetic Latitude      47.595                                       |
 Geodetic Longitude     307.323                                      |
 Elevation              100                                          |
 Reported               XYZF                                         |
 Sensor Orientation     XYZF                                         |
 Digital Sampling       1.0 seconds                                  |
 Data Interval Type     Average 1-Minute (00:30-01:29)               |
 Data Type              Definitive                                   |
 #                                                                   |
 # CONDITIONS OF USE: The use of this data in publications           |
 # is conditional on an acknowledgement of the form:                 |
 # The results presented in this paper rely on the data collected at |
 # St Johns.  We thank the Geological Survey of Canada for           |
 # supporting its operation.                                         |
 #                                                                   |
DATE       TIME         DOY     STJX      STJY      STJZ      STJF   | 
1989-03-13 05:08:00.000 072     17075.00  -7404.00  49140.00  52547.20
1989-03-13 05:09:00.000 072     17065.00  -7411.00  49137.00  52542.00
1989-03-13 05:10:00.000 072     17057.00  -7416.00  49142.00  52544.70
1989-03-13 05:11:00.000 072     17052.00  -7421.00  49152.00  52553.40
1989-03-13 05:12:00.000 072     17049.00  -7423.00  49155.00  52555.60
1989-03-13 05:13:00.000 072     17045.00  -7423.00  49161.00  52559.90
1989-03-13 05:14:00.000 072     17042.00  -7426.00  49177.00  52574.30
1989-03-13 05:15:00.000 072     17038.00  -7431.00  49197.00  52592.10
1989-03-13 05:16:00.000 072     17023.00  -7427.00  49186.00  52576.40
1989-03-13 05:17:00.000 072     17022.00  -7425.00  49182.00  52572.00
1989-03-13 05:18:00.000 072     17031.00  -7425.00  49193.00  52585.20
1989-03-13 05:19:00.000 072     17033.00  -7423.00  49209.00  52600.50
1989-03-13 05:20:00.000 072     17034.00  -7426.00  49227.00  52618.40
1989-03-13 05:21:00.000 072     17028.00  -7425.00  49230.00  52619.10
1989-03-13 05:22:00.000 072     17022.00  -7420.00  49226.00  52613.50
1989-03-13 05:23:00.000 072     17010.00  -7407.00  49195.00  52578.00
1989-03-13 05:24:00.000 072     17001.00  -7393.00  49168.00  52548.40
1989-03-13 05:25:00.000 072     16994.00  -7385.00  49170.00  52547.20
1989-03-13 05:26:00.000 072     16975.00  -7370.00  49152.00  52521.20
1989-03-13 05:27:00.000 072     16986.00  -7377.00  49181.00  52552.90
1989-03-13 05:28:00.000 072     17003.00  -7386.00  49224.00  52599.90
1989-03-13 05:29:00.000 072     17000.00  -7380.00  49230.00  52603.70
1989-03-13 05:30:00.000 072     16976.00  -7368.00  49201.00  52567.10
1989-03-13 05:31:00.000 072     16951.00  -7372.00  49180.00  52540.00
1989-03-13 05:32:00.000 072     16947.00  -7378.00  49179.00  52538.00
1989-03-13 05:33:00.000 072     16934.00  -7374.00  49165.00  52520.70
1989-03-13 05:34:00.000 072     16940.00  -7379.00  49175.00  52532.70
1989-03-13 05:35:00.000 072     16937.00  -7376.00  49178.00  52533.70
1989-03-13 05:36:00.000 072     16929.00  -7375.00  49180.00  52531.90
1989-03-13 05:37:00.000 072     16929.00  -7368.00  49174.00  52526.70
1989-03-13 05:38:00.000 072     16930.00  -7359.00  49155.00  52508.30
1989-03-13 05:39:00.000 072     16936.00  -7357.00  49155.00  52509.60
1989-03-13 05:40:00.000 072     16934.00  -7340.00  49141.00  52493.30
1989-03-13 05:41:00.000 072     16975.00  -7353.00  49199.00  52562.60
1989-03-13 05:42:00.000 072     17010.00  -7364.00  49263.00  52635.70
1989-03-13 05:43:00.000 072     17010.00  -7351.00  49268.00  52638.50
1989-03-13 05:44:00.000 072     16996.00  -7338.00  49229.00  52595.70
1989-03-13 05:45:00.000 072     16975.00  -7317.00  49183.00  52542.60
1989-03-13 05:46:00.000 072     16968.00  -7301.00  49154.00  52511.30
1989-03-13 05:47:00.000 072     16951.00  -7276.00  49112.00  52462.70
1989-03-13 05:48:00.000 072     16951.00  -7263.00  49108.00  52457.20
1989-03-13 05:49:00.000 072     16972.00  -7267.00  49141.00  52495.40
1989-03-13 05:50:00.000 072     16983.00  -7256.00  49152.00  52507.70
1989-03-13 05:51:00.000 072     17009.00  -7264.00  49188.00  52550.90
1989-03-13 05:52:00.000 072     17019.00  -7271.00  49222.00  52587.00
1989-03-13 05:53:00.000 072     17031.00  -7268.00  49241.00  52608.20
1989-03-13 05:54:00.000 072     17065.00  -7269.00  49245.00  52623.10
1989-03-13 05:55:00.000 072     17091.00  -7268.00  49247.00  52634.90
1989-03-13 05:56:00.000 072     17096.00  -7267.00  49251.00  52638.90
1989-03-13 05:57:00.000 072     17104.00  -7270.00  49256.00  52645.50
1989-03-13 05:58:00.000 072     17118.00  -7274.00  49266.00  52660.70
1989-03-13 05:59:00.000 072     17129.00  -7283.00  49285.00  52683.60
1989-03-13 06:00:00.000 072     17140.00  -7293.00  49296.00  52698.90
1989-03-13 06:01:00.000 072     17126.00  -7283.00  49266.00  52664.90
1989-03-13 06:02:00.000 072     17123.00  -7278.00  49243.00  52642.50
1989-03-13 06:03:00.000 072     17125.00  -7278.00  49242.00  52641.40
1989-03-13 06:04:00.000 072     17128.00  -7280.00  49250.00  52649.90
1989-03-13 06:05:00.000 072     17120.00  -7273.00  49223.00  52621.40
1989-03-13 06:06:00.000 072     17105.00  -7265.00  49190.00  52584.50
1989-03-13 06:07:00.000 072     17078.00  -7260.00  49162.00  52548.80
1989-03-13 06:08:00.000 072     17046.00  -7257.00  49139.00  52516.20
1989-03-13 06:09:00.000 072     17014.00  -7255.00  49108.00  52476.50
1989-03-13 06:10:00.000 072     16971.00  -7256.00  49094.00  52449.60
1989-03-13 06:11:00.000 072     16958.00  -7291.00  49127.00  52481.10
1989-03-13 06:12:00.000 072     16937.00  -7303.00  49134.00  52482.60
1989-03-13 06:13:00.000 072     16951.00  -7319.00  49164.00  52517.40
1989-03-13 06:14:00.000 072     16954.00  -7335.00  49177.00  52532.80
1989-03-13 06:15:00.000 072     16916.00  -7327.00  49159.00  52502.50
1989-03-13 06:16:00.000 072     16921.00  -7346.00  49161.00  52508.70
1989-03-13 06:17:00.000 072     16908.00  -7343.00  49148.00  52491.50
1989-03-13 06:18:00.000 072     16888.00  -7345.00  49130.00  52468.90
1989-03-13 06:19:00.000 072     16865.00  -7351.00  49113.00  52446.40
1989-03-13 06:20:00.000 072     16859.00  -7361.00  49136.00  52467.60
1989-03-13 06:21:00.000 072     16861.00  -7375.00  49172.00  52503.90
1989-03-13 06:22:00.000 072     16856.00  -7382.00  49189.00  52520.30
1989-03-13 06:23:00.000 072     16877.00  -7389.00  49212.00  52548.50
1989-03-13 06:24:00.000 072     16885.00  -7382.00  49217.00  52554.70
1989-03-13 06:25:00.000 072     16888.00  -7382.00  49215.00  52553.80
1989-03-13 06:26:00.000 072     16912.00  -7387.00  49231.00  52577.20
1989-03-13 06:27:00.000 072     16921.00  -7383.00  49234.00  52582.40
1989-03-13 06:28:00.000 072     16928.00  -7370.00  49207.00  52557.70
1989-03-13 06:29:00.000 072     16942.00  -7361.00  49207.00  52560.40
1989-03-13 06:30:00.000 072     16920.00  -7347.00  49205.00  52550.50
1989-03-13 06:31:00.000 072     16904.00  -7344.00  49197.00  52538.10
1989-03-13 06:32:00.000 072     16908.00  -7340.00  49203.00  52543.30
1989-03-13 06:33:00.000 072     16922.00  -7346.00  49219.00  52563.70
1989-03-13 06:34:00.000 072     16925.00  -7354.00  49229.00  52575.10
1989-03-13 06:35:00.000 072     16914.00  -7346.00  49221.00  52563.00
1989-03-13 06:36:00.000 072     16915.00  -7339.00  49204.00  52545.90
1989-03-13 06:37:00.000 072     16919.00  -7341.00  49207.00  52550.80
1989-03-13 06:38:00.000 072     16925.00  -7342.00  49215.00  52560.30
1989-03-13 06:39:00.000 072     16933.00  -7353.00  49235.00  52583.20
1989-03-13 06:40:00.000 072     16931.00  -7352.00  49228.00  52576.10
1989-03-13 06:41:00.000 072     16945.00  -7357.00  49231.00  52584.00
1989-03-13 06:42:00.000 072     16958.00  -7369.00  49254.00  52611.40
1989-03-13 06:43:00.000 072     16975.00  -7364.00  49252.00  52614.00
1989-03-13 06:44:00.000 072     16992.00  -7369.00  49265.00  52632.70
1989-03-13 06:45:00.000 072     16989.00  -7367.00  49252.00  52619.30
1989-03-13 06:46:00.000 072     16982.00  -7367.00  49235.00  52602.20
1989-03-13 06:47:00.000 072     16987.00  -7384.00  49254.00  52622.90
1989-03-13 06:48:00.000 072     16989.00  -7393.00  49264.00  52634.20
1989-03-13 06:49:00.000 072     17011.00  -7401.00  49284.00  52660.20
1989-03-13 06:50:00.000 072     17037.00  -7398.00  49290.00  52673.40
1989-03-13 06:51:00.000 072     17058.00  -7387.00  49277.00  52667.10
1989-03-13 06:52:00.000 072     17076.00  -7391.00  49287.00  52682.90
1989-03-13 06:53:00.000 072     17071.00  -7392.00  49283.00  52678.50
1989-03-13 06:54:00.000 072     17071.00  -7394.00  49277.00  52672.30
1989-03-13 06:55:00.000 072     17073.00  -7394.00  49265.00  52662.70
1989-03-13 06:56:00.000 072     17063.00  -7394.00  49244.00  52638.80
1989-03-13 06:57:00.000 072     17053.00  -7398.00  49238.00  52630.50
1989-03-13 06:58:00.000 072     17051.00  -7391.00  49220.00  52612.10
1989-03-13 06:59:00.000 072     17062.00  -7393.00  49228.00  52623.40
1989-03-13 07:00:00.000 072     17046.00  -7383.00  49197.00  52587.90
1989-03-13 07:01:00.000 072     17032.00  -7375.00  49158.00  52545.70
1989-03-13 07:02:00.000 072     17034.00  -7384.00  49163.00  52551.50
1989-03-13 07:03:00.000 072     17026.00  -7386.00  49173.00  52559.30
1989-03-13 07:04:00.000 072     17025.00  -7390.00  49191.00  52576.40
1989-03-13 07:05:00.000 072     17031.00  -7389.00  49207.00  52593.20
1989-03-13 07:06:00.000 072     17020.00  -7388.00  49210.00  52592.30
1989-03-13 07:07:00.000 072     16999.00  -7381.00  49186.00  52562.10
1989-03-13 07:08:00.000 072     16988.00  -7374.00  49169.00  52541.60
1989-03-13 07:09:00.000 072     16988.00  -7374.00  49174.00  52546.30
1989-03-13 07:10:00.000 072     16993.00  -7377.00  49187.00  52561.30
1989-03-13 07:11:00.000 072     16990.00  -7380.00  49198.00  52571.00
1989-03-13 07:12:00.000 072     16985.00  -7379.00  49195.00  52566.40
1989-03-13 07:13:00.000 072     16981.00  -7375.00  49184.00  52553.20
1989-03-13 07:14:00.000 072     16982.00  -7372.00  49178.00  52548.60
1989-03-13 07:15:00.000 072     16989.00  -7374.00  49182.00  52554.90
1989-03-13 07:16:00.000 072     16991.00  -7380.00  49193.00  52566.70
1989-03-13 07:17:00.000 072     16987.00  -7387.00  49198.00  52570.10
1989-03-13 07:18:00.000 072     16974.00  -7393.00  49189.00  52558.30
1989-03-13 07:19:00.000 072     16963.00  -7400.00  49180.00  52547.60
1989-03-13 07:20:00.000 072     16954.00  -7407.00  49177.00  52543.40
1989-03-13 07:21:00.000 072     16946.00  -7417.00  49174.00  52539.40
1989-03-13 07:22:00.000 072     16949.00  -7425.00  49172.00  52539.60
1989-03-13 07:23:00.000 072     16956.00  -7432.00  49170.00  52541.00
1989-03-13 07:24:00.000 072     16964.00  -7431.00  49152.00  52526.20
1989-03-13 07:25:00.000 072     16975.00  -7429.00  49142.00  52520.50
1989-03-13 07:26:00.000 072     16979.00  -7425.00  49127.00  52507.20
1989-03-13 07:27:00.000 072     16986.00  -7420.00  49116.00  52498.50
1989-03-13 07:28:00.000 072     16986.00  -7417.00  49124.00  52505.60
1989-03-13 07:29:00.000 072     16980.00  -7407.00  49109.00  52488.20
1989-03-13 07:30:00.000 072     16991.00  -7399.00  49107.00  52488.80
1989-03-13 07:31:00.000 072     16998.00  -7397.00  49117.00  52500.10
1989-03-13 07:32:00.000 072     16993.00  -7390.00  49116.00  52495.60
1989-03-13 07:33:00.000 072     16994.00  -7381.00  49103.00  52482.50
1989-03-13 07:34:00.000 072     17007.00  -7390.00  49130.00  52514.20
1989-03-13 07:35:00.000 072     17011.00  -7396.00  49152.00  52537.20
1989-03-13 07:36:00.000 072     17005.00  -7396.00  49149.00  52532.00
1989-03-13 07:37:00.000 072     16997.00  -7400.00  49139.00  52520.80
1989-03-13 07:38:00.000 072     17004.00  -7406.00  49140.00  52524.80
1989-03-13 07:39:00.000 072     17012.00  -7418.00  49177.00  52563.70
1989-03-13 07:40:00.000 072     17003.00  -7417.00  49168.00  52551.00
1989-03-13 07:41:00.000 072     16984.00  -7416.00  49143.00  52522.40
1989-03-13 07:42:00.000 072     16959.00  -7418.00  49115.00  52488.40
1989-03-13 07:43:00.000 072     16915.00  -7408.00  49048.00  52410.00
1989-03-13 07:44:00.000 072     16790.00  -7396.00  48876.00  52207.10
1989-03-13 07:45:00.000 072     16652.00  -7390.00  48799.00  52089.80
1989-03-13 07:46:00.000 072     16530.00  -7293.00  48571.00  51822.60
1989-03-13 07:47:00.000 072     16582.00  -7338.00  48639.00  51910.20
1989-03-13 07:48:00.000 072     16547.00  -7404.00  48859.00  52114.50
1989-03-13 07:49:00.000 072     16471.00  -7374.00  48797.00  52028.00
1989-03-13 07:50:00.000 072     16585.00  -7453.00  48881.00  52154.20
1989-03-13 07:51:00.000 072     16635.00  -7510.00  49018.00  52306.70
1989-03-13 07:52:00.000 072     16659.00  -7497.00  49019.00  52313.40
1989-03-13 07:53:00.000 072     16719.00  -7473.00  48956.00  52270.10
1989-03-13 07:54:00.000 072     16817.00  -7494.00  49048.00  52390.70
1989-03-13 07:55:00.000 072     16781.00  -7459.00  49027.00  52354.50
1989-03-13 07:56:00.000 072     16713.00  -7386.00  48862.00  52167.80
1989-03-13 07:57:00.000 072     16704.00  -7409.00  48847.00  52154.10
1989-03-13 07:58:00.000 072     16651.00  -7398.00  48771.00  52064.40
1989-03-13 07:59:00.000 072     16641.00  -7503.00  48897.00  52194.20
1989-03-13 08:00:00.000 072     16640.00  -7493.00  48816.00  52117.80
1989-03-13 08:01:00.000 072     16599.00  -7419.00  48613.00  51902.90
1989-03-13 08:02:00.000 072     16554.00  -7394.00  48607.00  51879.30
1989-03-13 08:03:00.000 072     16532.00  -7356.00  48615.00  51874.40
1989-03-13 08:04:00.000 072     16560.00  -7341.00  48569.00  51838.10
1989-03-13 08:05:00.000 072     16553.00  -7341.00  48627.00  51890.20
1989-03-13 08:06:00.000 072     16472.00  -7249.00  48607.00  51832.70
1989-03-13 08:07:00.000 072     16488.00  -7267.00  48593.00  51827.20
1989-03-13 08:08:00.000 072     16558.00  -7337.00  48677.00  51938.10
1989-03-13 08:09:00.000 072     16563.00  -7338.00  48749.00  52007.30
1989-03-13 08:10:00.000 072     16517.00  -7307.00  48742.00  51981.70
1989-03-13 08:11:00.000 072     16557.00  -7327.00  48766.00  52019.80
1989-03-13 08:12:00.000 072     16610.00  -7340.00  48844.00  52111.60
1989-03-13 08:13:00.000 072     16576.00  -7327.00  48876.00  52128.90
1989-03-13 08:14:00.000 072     16560.00  -7345.00  48878.00  52128.20
1989-03-13 08:15:00.000 072     16601.00  -7388.00  48912.00  52179.20
1989-03-13 08:16:00.000 072     16595.00  -7388.00  48900.00  52166.10
1989-03-13 08:17:00.000 072     16602.00  -7367.00  48848.00  52115.20
1989-03-13 08:18:00.000 072     16611.00  -7345.00  48853.00  52121.00
1989-03-13 08:19:00.000 072     16610.00  -7332.00  48887.00  52150.80
1989-03-13 08:20:00.000 072     16634.00  -7328.00  48934.00  52201.80
1989-03-13 08:21:00.000 072     16652.00  -7348.00  48997.00  52269.40
1989-03-13 08:22:00.000 072     16650.00  -7354.00  49011.00  52282.70
1989-03-13 08:23:00.000 072     16660.00  -7357.00  48989.00  52265.70
1989-03-13 08:24:00.000 072     16670.00  -7358.00  48978.00  52258.70
1989-03-13 08:25:00.000 072     16657.00  -7357.00  48998.00  52273.20
1989-03-13 08:26:00.000 072     16638.00  -7365.00  49033.00  52301.10
1989-03-13 08:27:00.000 072     16652.00  -7366.00  49064.00  52334.70
1989-03-13 08:28:00.000 072     16663.00  -7366.00  49044.00  52319.50
1989-03-13 08:29:00.000 072     16678.00  -7362.00  49028.00  52308.70
1989-03-13 08:30:00.000 072     16674.00  -7337.00  49018.00  52295.20
1989-03-13 08:31:00.000 072     16666.00  -7310.00  48977.00  52249.80
1989-03-13 08:32:00.000 072     16696.00  -7345.00  49035.00  52318.70
1989-03-13 08:33:00.000 072     16688.00  -7315.00  49016.00  52294.10
1989-03-13 08:34:00.000 072     16729.00  -7337.00  49045.00  52337.50
1989-03-13 08:35:00.000 072     16767.00  -7353.00  49084.00  52388.40
1989-03-13 08:36:00.000 072     16776.00  -7351.00  49123.00  52427.60
1989-03-13 08:37:00.000 072     16838.00  -7369.00  49156.00  52480.90
1989-03-13 08:38:00.000 072     16882.00  -7407.00  49237.00  52576.20
1989-03-13 08:39:00.000 072     16886.00  -7396.00  49220.00  52560.00
1989-03-13 08:40:00.000 072     16951.00  -7429.00  49256.00  52619.40
1989-03-13 08:41:00.000 072     16903.00  -7420.00  49261.00  52607.30
1989-03-13 08:42:00.000 072     16961.00  -7390.00  49193.00  52558.20
1989-03-13 08:43:00.000 072     16960.00  -7416.00  49259.00  52623.30
1989-03-13 08:44:00.000 072     16944.00  -7355.00  49170.00  52526.20
1989-03-13 08:45:00.000 072     17026.00  -7384.00  49252.00  52633.60
1989-03-13 08:46:00.000 072     16976.00  -7370.00  49243.00  52607.00
1989-03-13 08:47:00.000 072     16991.00  -7349.00  49189.00  52558.60
1989-03-13 08:48:00.000 072     17055.00  -7380.00  49262.00  52651.70
1989-03-13 08:49:00.000 072     17031.00  -7360.00  49246.00  52626.20
1989-03-13 08:50:00.000 072     17072.00  -7377.00  49254.00  52649.40
1989-03-13 08:51:00.000 072     17053.00  -7362.00  49245.00  52632.70
1989-03-13 08:52:00.000 072     17078.00  -7325.00  49179.00  52573.90
1989-03-13 08:53:00.000 072     17119.00  -7396.00  49323.00  52731.80
1989-03-13 08:54:00.000 072     17052.00  -7300.00  49211.00  52591.90
1989-03-13 08:55:00.000 072     17156.00  -7390.00  49271.00  52694.40
1989-03-13 08:56:00.000 072     17124.00  -7410.00  49377.00  52785.90
1989-03-13 08:57:00.000 072     17085.00  -7350.00  49231.00  52628.30
1989-03-13 08:58:00.000 072     17205.00  -7420.00  49305.00  52746.40
1989-03-13 08:59:00.000 072     17158.00  -7431.00  49406.00  52827.00
1989-03-13 09:00:00.000 072     17123.00  -7390.00  49266.00  52679.00
1989-03-13 09:01:00.000 072     17204.00  -7437.00  49343.00  52783.90
1989-03-13 09:02:00.000 072     17155.00  -7422.00  49356.00  52778.00
1989-03-13 09:03:00.000 072     17156.00  -7376.00  49244.00  52667.20
1989-03-13 09:04:00.000 072     17219.00  -7451.00  49389.00  52833.80
1989-03-13 09:05:00.000 072     17133.00  -7380.00  49289.00  52702.30
1989-03-13 09:06:00.000 072     17192.00  -7380.00  49266.00  52700.10
1989-03-13 09:07:00.000 072     17213.00  -7420.00  49381.00  52820.00
1989-03-13 09:08:00.000 072     17141.00  -7372.00  49305.00  52718.80
1989-03-13 09:09:00.000 072     17237.00  -7390.00  49310.00  52757.30
1989-03-13 09:10:00.000 072     17179.00  -7422.00  49416.00  52841.90
1989-03-13 09:11:00.000 072     17138.00  -7386.00  49308.00  52722.60
1989-03-13 09:12:00.000 072     17209.00  -7419.00  49360.00  52798.90
1989-03-13 09:13:00.000 072     17183.00  -7392.00  49362.00  52788.50
1989-03-13 09:14:00.000 072     17195.00  -7382.00  49323.00  52754.60
1989-03-13 09:15:00.000 072     17259.00  -7410.00  49386.00  52838.30
1989-03-13 09:16:00.000 072     17163.00  -7427.00  49443.00  52862.70
1989-03-13 09:17:00.000 072     17161.00  -7396.00  49303.00  52726.80
1989-03-13 09:18:00.000 072     17273.00  -7416.00  49375.00  52833.40
1989-03-13 09:19:00.000 072     17171.00  -7421.00  49469.00  52888.80
1989-03-13 09:20:00.000 072     17160.00  -7435.00  49378.00  52802.20
1989-03-13 09:21:00.000 072     17237.00  -7441.00  49389.00  52838.40
1989-03-13 09:22:00.000 072     17161.00  -7410.00  49393.00  52812.10
1989-03-13 09:23:00.000 072     17181.00  -7420.00  49352.00  52781.70
1989-03-13 09:24:00.000 072     17206.00  -7400.00  49339.00  52774.90
1989-03-13 09:25:00.000 072     17169.00  -7409.00  49386.00  52808.00
1989-03-13 09:26:00.000 072     17152.00  -7412.00  49355.00  52775.30
1989-03-13 09:27:00.000 072     17184.00  -7402.00  49321.00  52751.10
1989-03-13 09:28:00.000 072     17186.00  -7413.00  49343.00  52773.90
1989-03-13 09:29:00.000 072     17165.00  -7437.00  49381.00  52806.00
1989-03-13 09:30:00.000 072     17168.00  -7406.00  49317.00  52742.90
1989-03-13 09:31:00.000 072     17231.00  -7408.00  49341.00  52786.20
1989-03-13 09:32:00.000 072     17198.00  -7412.00  49403.00  52833.90
1989-03-13 09:33:00.000 072     17182.00  -7420.00  49398.00  52825.10
1989-03-13 09:34:00.000 072     17209.00  -7460.00  49442.00  52880.70
1989-03-13 09:35:00.000 072     17176.00  -7442.00  49427.00  52853.40
1989-03-13 09:36:00.000 072     17197.00  -7429.00  49380.00  52814.50
1989-03-13 09:37:00.000 072     17199.00  -7428.00  49404.00  52837.40
1989-03-13 09:38:00.000 072     17153.00  -7431.00  49421.00  52838.80
1989-03-13 09:39:00.000 072     17160.00  -7430.00  49370.00  52793.20
1989-03-13 09:40:00.000 072     17200.00  -7428.00  49376.00  52811.60
1989-03-13 09:41:00.000 072     17162.00  -7411.00  49374.00  52794.90
1989-03-13 09:42:00.000 072     17187.00  -7404.00  49347.00  52776.90
1989-03-13 09:43:00.000 072     17189.00  -7421.00  49392.00  52822.00
1989-03-13 09:44:00.000 072     17168.00  -7415.00  49372.00  52795.60
1989-03-13 09:45:00.000 072     17158.00  -7414.00  49357.00  52778.20
1989-03-13 09:46:00.000 072     17161.00  -7417.00  49353.00  52775.80
1989-03-13 09:47:00.000 072     17135.00  -7425.00  49382.00  52795.60
1989-03-13 09:48:00.000 072     17128.00  -7410.00  49349.00  52760.40
1989-03-13 09:49:00.000 072     17135.00  -7392.00  49338.00  52749.80
1989-03-13 09:50:00.000 072     17175.00  -7398.00  49360.00  52784.20
1989-03-13 09:51:00.000 072     17141.00  -7418.00  49401.00  52814.20
1989-03-13 09:52:00.000 072     17122.00  -7420.00  49360.00  52770.00
1989-03-13 09:53:00.000 072     17151.00  -7440.00  49391.00  52811.20
1989-03-13 09:54:00.000 072     17126.00  -7416.00  49355.00  52766.10
1989-03-13 09:55:00.000 072     17148.00  -7448.00  49394.00  52815.10
1989-03-13 09:56:00.000 072     17137.00  -7439.00  49385.00  52801.90
1989-03-13 09:57:00.000 072     17167.00  -7433.00  49378.00  52804.20
1989-03-13 09:58:00.000 072     17170.00  -7436.00  49397.00  52823.40
1989-03-13 09:59:00.000 072     17158.00  -7443.00  49398.00  52820.40
1989-03-13 10:00:00.000 072     17175.00  -7453.00  49390.00  52820.80
1989-03-13 10:01:00.000 072     17172.00  -7450.00  49385.00  52814.70
1989-03-13 10:02:00.000 072     17155.00  -7440.00  49367.00  52790.90
1989-03-13 10:03:00.000 072     17175.00  -7447.00  49377.00  52807.80
1989-03-13 10:04:00.000 072     17143.00  -7458.00  49411.00  52830.70
1989-03-13 10:05:00.000 072     17093.00  -7462.00  49392.00  52797.30
1989-03-13 10:06:00.000 072     17122.00  -7480.00  49384.00  52801.70
1989-03-13 10:07:00.000 072     17149.00  -7455.00  49366.00  52790.10
1989-03-13 10:08:00.000 072     17169.00  -7457.00  49390.00  52819.40
1989-03-13 10:09:00.000 072     17091.00  -7459.00  49404.00  52807.40
1989-03-13 10:10:00.000 072     17077.00  -7480.00  49376.00  52779.70
1989-03-13 10:11:00.000 072     17120.00  -7484.00  49374.00  52792.30
1989-03-13 10:12:00.000 072     17115.00  -7452.00  49348.00  52761.80
1989-03-13 10:13:00.000 072     17093.00  -7441.00  49325.00  52731.60
1989-03-13 10:14:00.000 072     17084.00  -7466.00  49348.00  52753.80
1989-03-13 10:15:00.000 072     17071.00  -7489.00  49374.00  52777.10
1989-03-13 10:16:00.000 072     17074.00  -7493.00  49356.00  52761.80
1989-03-13 10:17:00.000 072     17089.00  -7454.00  49304.00  52712.50
1989-03-13 10:18:00.000 072     17091.00  -7477.00  49380.00  52787.50
1989-03-13 10:19:00.000 072     17034.00  -7431.00  49310.00  52697.10
1989-03-13 10:20:00.000 072     17097.00  -7441.00  49311.00  52720.00
1989-03-13 10:21:00.000 072     17083.00  -7421.00  49322.00  52722.90
1989-03-13 10:22:00.000 072     17054.00  -7388.00  49265.00  52654.60
1989-03-13 10:23:00.000 072     17083.00  -7397.00  49269.00  52669.00
1989-03-13 10:24:00.000 072     17083.00  -7400.00  49288.00  52687.20
1989-03-13 10:25:00.000 072     17086.00  -7389.00  49263.00  52663.30
1989-03-13 10:26:00.000 072     17095.00  -7378.00  49249.00  52652.90
1989-03-13 10:27:00.000 072     17098.00  -7382.00  49258.00  52661.50
1989-03-13 10:28:00.000 072     17113.00  -7390.00  49270.00  52679.40
1989-03-13 10:29:00.000 072     17109.00  -7391.00  49276.00  52682.50
1989-03-13 10:30:00.000 072     17107.00  -7395.00  49273.00  52680.50
1989-03-13 10:31:00.000 072     17119.00  -7403.00  49277.00  52689.30
1989-03-13 10:32:00.000 072     17116.00  -7394.00  49274.00  52685.30
1989-03-13 10:33:00.000 072     17128.00  -7388.00  49270.00  52683.50
1989-03-13 10:34:00.000 072     17131.00  -7392.00  49286.00  52700.00
1989-03-13 10:35:00.000 072     17113.00  -7393.00  49293.00  52700.90
1989-03-13 10:36:00.000 072     17110.00  -7389.00  49278.00  52685.30
1989-03-13 10:37:00.000 072     17128.00  -7391.00  49278.00  52691.40
1989-03-13 10:38:00.000 072     17120.00  -7396.00  49299.00  52709.20
1989-03-13 10:39:00.000 072     17091.00  -7393.00  49294.00  52694.40
1989-03-13 10:40:00.000 072     17091.00  -7402.00  49290.00  52692.40
1989-03-13 10:41:00.000 072     17104.00  -7416.00  49304.00  52711.70
1989-03-13 10:42:00.000 072     17076.00  -7405.00  49292.00  52689.80
1989-03-13 10:43:00.000 072     17058.00  -7390.00  49263.00  52654.70
1989-03-13 10:44:00.000 072     17102.00  -7395.00  49278.00  52683.70
1989-03-13 10:45:00.000 072     17069.00  -7389.00  49301.00  52694.70
1989-03-13 10:46:00.000 072     17011.00  -7340.00  49225.00  52597.00
1989-03-13 10:47:00.000 072     17048.00  -7370.00  49256.00  52642.10
1989-03-13 10:48:00.000 072     17034.00  -7375.00  49275.00  52656.10
1989-03-13 10:49:00.000 072     17010.00  -7345.00  49223.00  52595.50
1989-03-13 10:50:00.000 072     17011.00  -7349.00  49229.00  52602.10
1989-03-13 10:51:00.000 072     16993.00  -7332.00  49212.00  52578.00
1989-03-13 10:52:00.000 072     17021.00  -7335.00  49204.00  52579.90
1989-03-13 10:53:00.000 072     17045.00  -7334.00  49210.00  52593.20
1989-03-13 10:54:00.000 072     17033.00  -7307.00  49185.00  52562.20
1989-03-13 10:55:00.000 072     17004.00  -7276.00  49162.00  52526.90
1989-03-13 10:56:00.000 072     16999.00  -7248.00  49122.00  52484.00
1989-03-13 10:57:00.000 072     17030.00  -7298.00  49194.00  52568.40
1989-03-13 10:58:00.000 072     16955.00  -7274.00  49176.00  52523.90
1989-03-13 10:59:00.000 072     16910.00  -7281.00  49171.00  52505.70
1989-03-13 11:00:00.000 072     16892.00  -7311.00  49192.00  52523.60
1989-03-13 11:01:00.000 072     16826.00  -7263.00  49148.00  52454.50
1989-03-13 11:02:00.000 072     16840.00  -7273.00  49149.00  52461.30
1989-03-13 11:03:00.000 072     16850.00  -7309.00  49198.00  52514.20
1989-03-13 11:04:00.000 072     16809.00  -7277.00  49184.00  52484.70
1989-03-13 11:05:00.000 072     16777.00  -7259.00  49150.00  52440.10
