Time,Z,dT
1958-02-10 18:43:00,44972.31847944361,24180.000000350414
1958-02-10 18:43:20,44972.41876066501,24200.000000369477
1958-02-10 18:43:40,44972.51904188641,24220.000000388543
1958-02-10 18:44:00,44972.61932310781,24240.000000407606
1958-02-10 18:44:20,44972.719604329126,24260.000000409764
1958-02-10 18:44:40,44972.81988555038,24280.000000400152
1958-02-10 18:45:00,44972.92016677163,24300.00000039054
1958-02-10 18:45:20,44973.02044799289,24320.000000380933
1958-02-10 18:45:40,44973.12072921415,24340.00000037132
1958-02-10 18:46:00,44973.2210104354,24360.00000036171
1958-02-10 18:46:20,44973.321291656655,24380.000000352098
1958-02-10 18:46:40,44973.421572877916,24400.00000034249
1958-02-10 18:47:00,44973.52185409917,24420.00000033288
1958-02-10 18:47:20,44973.622135320424,24440.000000323267
1958-02-10 18:47:40,44973.72241654168,24460.00000031366
1958-02-10 18:48:00,44973.82269776294,24480.000000304048
1958-02-10 18:48:20,44973.92297898419,24500.000000294436
1958-02-10 18:48:40,44974.023260205446,24520.000000284825
1958-02-10 18:49:00,44974.12354142671,24540.000000275217
1958-02-10 18:49:20,44974.22382264796,24560.000000265605
1958-02-10 18:49:40,44974.324103869214,24580.000000255994
1958-02-10 18:50:00,44974.42438509047,24600.000000246386
1958-02-10 18:50:20,44974.52466631173,24620.000000236774
1958-02-10 18:50:40,44974.62494753298,24640.000000227163
1958-02-10 18:51:00,44974.725228754236,24660.00000021755
1958-02-10 18:51:20,44974.8255099755,24680.000000207943
1958-02-10 18:51:40,44974.92579119675,24700.00000019833
1958-02-10 18:52:00,44975.026072418004,24720.00000018872
1958-02-10 18:52:20,44975.12635363926,24740.000000179112
1958-02-10 18:52:40,44975.22663486052,24760.0000001695
1958-02-10 18:53:00,44975.32691608177,24780.00000015989
1958-02-10 18:53:20,44975.427197303026,24800.000000150278
1958-02-10 18:53:40,44975.52747852429,24820.00000014067
1958-02-10 18:54:00,44975.62775974554,24840.00000013106
1958-02-10 18:54:20,44975.728040966795,24860.000000121447
1958-02-10 18:54:40,44975.828322188056,24880.00000011184
1958-02-10 18:55:00,44975.92860340931,24900.000000102227
1958-02-10 18:55:20,44976.026200651024,24920.000000091924
1958-02-10 18:55:40,44976.10247838844,24940.000000076132
1958-02-10 18:56:00,44976.17875612587,24960.00000006034
1958-02-10 18:56:20,44976.25503386329,24980.000000044547
1958-02-10 18:56:40,44976.331311600705,25000.000000028755
1958-02-10 18:57:00,44976.40758933813,25020.00000001296
1958-02-10 18:57:20,44976.48386707555,25039.999999997166
1958-02-10 18:57:40,44976.56014481297,25059.999999981374
1958-02-10 18:58:00,44976.63642255039,25079.99999996558
1958-02-10 18:58:20,44976.71270028781,25099.99999994979
1958-02-10 18:58:40,44976.78897802523,25119.999999933996
1958-02-10 18:59:00,44976.865255762656,25139.999999918204
1958-02-10 18:59:20,44976.941533500074,25159.99999990241
1958-02-10 18:59:40,44977.01781123749,25179.999999886615
1958-02-10 19:00:00,44977.09408897492,25199.999999870823
1958-02-10 19:00:20,44977.17036671234,25219.99999985503
1958-02-10 19:00:40,44977.24664444976,25239.999999839238
1958-02-10 19:01:00,44977.32292218718,25259.999999823445
1958-02-10 19:01:20,44977.3991999246,25279.999999807653
1958-02-10 19:01:40,44977.475477662025,25299.99999979186
1958-02-10 19:02:00,44977.55175539944,25319.999999776068
1958-02-10 19:02:20,44977.62803313686,25339.99999976027
1958-02-10 19:02:40,44977.70431087429,25359.99999974448
1958-02-10 19:03:00,44977.780588611706,25379.999999728687
1958-02-10 19:03:20,44977.856866349124,25399.999999712894
1958-02-10 19:03:40,44977.93314408655,25419.999999697102
1958-02-10 19:04:00,44978.00942182397,25439.99999968131
1958-02-10 19:04:20,44978.08569956139,25459.999999665517
1958-02-10 19:04:40,44978.16197729881,25479.999999649724
1958-02-10 19:05:00,44978.23825503623,25499.99999963393
1958-02-10 19:05:20,44978.31453277365,25519.999999618136
1958-02-10 19:05:40,44978.390810511075,25539.999999602343
1958-02-10 19:06:00,44978.46708824849,25559.99999958655
1958-02-10 19:06:20,44978.54336598591,25579.99999957076
